ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Product Type","Shipping Class","Product Visibility","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Brands,"Product categories","Product Tags","POS Product visibility",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating",Children
5839,"Culley's (NZ) World's Hottest Ramen Noodles - V2.0 (Heat Level - OFF the Scale)",,"<h1></h1>
<h1 style=""text-align: center;""><strong>The World's Hottest Ramen Noodles </strong></h1>
&nbsp;
<h5 style=""text-align: center;"">""This Ramen happens to be the HOTTEST ON EARTH""</h5>
<h5 style=""text-align: center;"">from the amazing New Zealand Sauce Company - <em>Culley's</em></h5>
&nbsp;
<p style=""text-align: center;"">Packed with old school Naga Jolokia aka The Ghost Pepper and</p>
<p style=""text-align: center;"">The infamously hot Carolina Reaper</p>
<p style=""text-align: center;"">These crazy New Zealand Noodles - Version 2.0 - Come in at a whopping</p>
<p style=""text-align: center;""><em><strong>1,041,000 Scoville Heat Units</strong> </em></p>
<p style=""text-align: center;""><strong>DO YOU DARE TO TRY?</strong></p>
Included in each box;

1 x XXXHOT Ramen Sauce sachet

1 x Ramen Noodles

1 x Veggie sachet

1 x Togarashi seasoning
<h6>INGREDIENTS;</h6>
<strong>Noodles</strong>: Wheat Flour, Water, Egg Powder (5%), Salt, Stabilizer (501) (Potassium Carbonate), Colour (E100) (Turmeric), Folic Acid

<strong>Ramen</strong>: Chilli Mash (Naga Jolokia, Carolina Reaper), Miso Paste (Soy Bean, Rice, Salt, Riboflavin), Water, Gluten Free Soy Sauce (Soy Bean, Salt), Herbs, Spices, Sesame Oil, Vegetable Gum (415), Preservatives (234, 202, 211), Natural Flavour

<strong>Vegetable Mix</strong>: Carrots, Onion, Garlic, Red Bell Pepper, Chives, Tomato

<strong>Togarashi</strong>: Sesame Seeds, Poppy Seeds, Chilli Flakes, Ginger Powder, Orange Powder, White Pepper, Reaper Powder, Mori

<strong>Allergens: Soy, Sesame, Gluten</strong>

&nbsp;",2024-09-29,product,https://chilisaus.be/product/culleys-worlds-hottest-ramen-noodles-v2-0-heat-level-off-the-scale/,0,,25.00,25.00,,outofstock,,,7,simple,,outofstock,http://chilisaus.be/wp-content/uploads/2024/08/culleys-noodles.webp,"culleys noodles",,,,http://chilisaus.be/wp-content/uploads/2024/08/culleys-noodles.webp,,,"Chili Challenges &amp; Spicy Snacks|SUPERHOT, Heat Levels 11 - 20","culleys|hot ramen|worlds hottest noodles",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,culleys-worlds-hottest-ramen-noodles-v2-0-heat-level-off-the-scale,,,0,0,open,closed,2026-02-19,no,no,,no,,,,,,,no,no,||,,,,'-1,'-1,,,no,taxable,standard,,,10.5.2,,,0,0,
5845,"Germano's (PHL) - Crispy Garlic and Chili Olive Oil (Heat Level 7)",,"<h5 style=""text-align: center;""><strong>Olive Oil with Crispy Garlic + Chili Crunch</strong></h5>
&nbsp;

<em><strong>Ingredients</strong>; </em>Chili Peppers, Garlic, Olive Oil, Seasoning, Sugar, Iodised Salt

<em>Made in the Philippines, The Germano’s Chili Oil is a real find. We discovered this highly addictive product last year - VERY excited to bring it to our customers finally</em>

Crispy garlic, good chili heat with some deep roasted flavours. Lovely silky texture from the quality olive oil, well balanced and stays crunchy all the way until the end of the jar.

<strong>A huge Umami flavour bomb</strong> - one jar goes a long way too! Use it the same way as a regular chili oil. Guaranteed if you love garlic, you will get a lot of enjoyment from this!

<em>GOLD Winner at the Clifton National Chilli Awards UK in 2023 </em>

This could be your new favourite ingredient, it certainly is ours.

Highly adaptable, combines with almost everything (maybe not ice cream)

Salad dressing, marinade for meats, tofu or veggies, wok dishes, noodles, rice, gambas, soup, pasta sauces, pizza topping, add into mayo for a dip sauce, sandwiches, wraps, tosti, bread + cheese.

100ml

<strong>Heat</strong> <strong>level</strong> <strong>7</strong>

<strong>Suitable for Vegans</strong>",2024-08-27,product,https://chilisaus.be/product/germanos-crispy-garlic-and-chili-crunch-olive-oil-heat-level-7/,0,,12.00,12.00,,instock,44,,72,simple,,rated-5,http://chilisaus.be/wp-content/uploads/2024/08/germanos.jpg|http://chilisaus.be/wp-content/uploads/2024/08/germanos-CCC.AwardSticker.GOLD_.png,"germanos|germanos CCC.AwardSticker.GOLD",|,|,|,http://chilisaus.be/wp-content/uploads/2024/08/germanos.jpg,,,"Chili Oil|MEDIUM, Heat Levels 5 - 7|Special Guest Sauces / New Products","chili crisp|chilli crisp|crispy chili oil|crispy olive oil|crunchy chili oil|germanos|olive oil|philippines chili oil",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,germanos-crispy-garlic-and-chili-crunch-olive-oil-heat-level-7,,,0,0,open,closed,2026-02-20,no,no,,no,,,,,,,no,yes,||,,,,'-1,'-1,,,no,taxable,standard,5847,,10.5.2,,a:1:{i:5;i:3;},3,5.00,
5869,"Smokin’ Ed’s - Pepper X - Sizzling Steak Seasoning",,"<h4 style=""text-align: center;""><strong>The World’s NEWEST Hot Pepper</strong></h4>
<h4 style=""text-align: center;""><strong>PEPPER X</strong></h4>
&nbsp;
<p style=""text-align: center;"">The<em> Guinness World Record</em> breaking <strong>Pepper X</strong> reached a crazy level of</p>
<p style=""text-align: center;""><strong>2.693 Million Scoville Heat Units</strong></p>
<p style=""text-align: center;"">Peppers or seeds are not commercially available yet – but damn - these spice mixes are tasty and HOT!</p>
<p style=""text-align: center;"">Created by crazy genius Ed Currie / The PukkerButt Pepper Company USA</p>
<p style=""text-align: center;"">(the guys behind The Pepper X and the The Carolina Reaper)</p>
<p style=""text-align: center;""><strong>We have 3 varieties - while stocks last </strong></p>
<p style=""text-align: center;""><strong><em>Spicy Italian - Sizzling Steak - Spicy Garlicious</em></strong></p>
<strong>SIZZLING STEAK;</strong>

<strong>Ingredients: <small>Coarse Salt, Spices (Including Black Pepper and Red Pepper), Garlic, Onion, Sunflower Oil, Natural Flavour and Extractives of Paprika, Pepper X.</small></strong>

Spice up your steak / tofu / veggies / pasta sauces

<strong>Suitable for Vegans</strong>

&nbsp;",2024-10-31,product,https://chilisaus.be/product/smokin-eds-pepper-x-sizzling-steak-seasoning/,0,,15,15,,outofstock,0,,10,simple,,outofstock,http://chilisaus.be/wp-content/uploads/2024/09/AF30A3B5-29B0-45BD-8898-D2A986625FE7.jpeg,AF30A3B5-29B0-45BD-8898-D2A986625FE7,,,,http://chilisaus.be/wp-content/uploads/2024/09/AF30A3B5-29B0-45BD-8898-D2A986625FE7.jpeg,,,"Salts, Seasonings &amp; Rubs|Special Guest Sauces / New Products|SUPERHOT, Heat Levels 11 - 20","pepper x|worlds hottest chili|X",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,smokin-eds-pepper-x-sizzling-steak-seasoning,,,0,0,open,closed,2026-01-11,no,no,,no,,,,,,,no,yes,|,,,,'-1,'-1,,,no,taxable,standard,,,10.3.7,,,0,0,
5891,"Smokin’ Ed’s - Pepper X - Spicy Italian Seasoning",,"<h4 style=""text-align: center;""><strong>The World’s NEWEST Hot Pepper</strong></h4>
<h4 style=""text-align: center;""><strong>PEPPER X</strong></h4>
&nbsp;
<p style=""text-align: center;"">The<em> Guinness World Record</em> breaking <strong>Pepper X</strong> reached a crazy level of</p>
<p style=""text-align: center;""><strong>2.693 Million Scoville Heat Units</strong></p>
<p style=""text-align: center;"">Peppers or seeds are not commercially available yet – but damn - these spice mixes are tasty and HOT!</p>
<p style=""text-align: center;"">Created by crazy genius Ed Currie / The PukkerButt Pepper Company USA</p>
<p style=""text-align: center;"">(the guys behind The Pepper X and the The Carolina Reaper)</p>
<p style=""text-align: center;""><strong>We have 3 varieties - while stocks last </strong></p>
<p style=""text-align: center;""><strong><em>Spicy Italian - Sizzling Steak - Spicy Garlicious</em></strong></p>
<strong>SPICY ITALIAN;</strong>

<strong>Ingredients: Spices, Pepper X powder</strong>

Spice up your pizza, pasta or marinades

<strong>Suitable for Vegans</strong>

&nbsp;

&nbsp;",2024-09-23,product,https://chilisaus.be/product/smokin-eds-pepper-x-spicy-italian-seasoning/,0,,15,15,,outofstock,0,,8,simple,,outofstock,http://chilisaus.be/wp-content/uploads/2024/09/pepper-x-italian.jpg,"pepper x italian",,,,http://chilisaus.be/wp-content/uploads/2024/09/pepper-x-italian.jpg,,,"Salts, Seasonings &amp; Rubs|Special Guest Sauces / New Products|SUPERHOT, Heat Levels 11 - 20","pepper x",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,smokin-eds-pepper-x-spicy-italian-seasoning,,,0,0,open,closed,2025-09-17,no,no,,no,,,,,,,no,yes,|,,,,'-1,'-1,,,no,taxable,standard,,,10.1.2,,,0,0,
5894,"Smokin’ Ed’s - Pepper X - Spicy Garlicious Seasoning",,"<h4 style=""text-align: center;""><strong>The World’s NEWEST Hot Pepper</strong></h4>
<h4 style=""text-align: center;""><strong>PEPPER X</strong></h4>
<p style=""text-align: center;"">The<em> Guinness World Record</em> breaking <strong>Pepper X</strong> reached a crazy level of</p>
<p style=""text-align: center;""><strong>2.693 Million Scoville Heat Units</strong></p>
<p style=""text-align: center;"">Peppers or seeds are not commercially available yet – but damn – these spice mixes are tasty and HOT!</p>
<p style=""text-align: center;"">Created by crazy genius Ed Currie / The PukkerButt Pepper Company USA</p>
<p style=""text-align: center;"">(the guys behind The Pepper X and the The Carolina Reaper)</p>
<p style=""text-align: center;""><strong>We have 3 varieties – while stocks last</strong></p>
<p style=""text-align: center;""><strong><em>Spicy Italian – Sizzling Steak – Spicy Garlicious</em></strong></p>
<strong>SPICY GARLICIOUS;</strong>

<strong>Ingredients: <small>Salt, Garlic, Chili Pepper Powder, Pepper X</small></strong>

Spice up every meal time with a sprinkle of this Garlicky Pepper X

<strong>Suitable for Vegans</strong>",2024-09-23,product,https://chilisaus.be/product/smokin-eds-pepper-x-spicy-garlicious-seasoning/,0,,14,16,14,outofstock,0,,7,simple,,outofstock,http://chilisaus.be/wp-content/uploads/2024/09/pepper-x-garlic.jpg,"pepper x garlic",,,,http://chilisaus.be/wp-content/uploads/2024/09/pepper-x-garlic.jpg,,,"Sale|Salts, Seasonings &amp; Rubs|Special Guest Sauces / New Products|SUPERHOT, Heat Levels 11 - 20","pepper x",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,smokin-eds-pepper-x-spicy-garlicious-seasoning,,,0,0,open,closed,2026-01-17,no,no,,no,,,,,,,no,yes,|,,,,'-1,'-1,,,no,taxable,standard,,,10.3.7,,,0,0,
5902,"Cajun Spice Seasoning  (Heat Level 4)",<blockquote>&nbsp;</blockquote>,"<b>Cajun</b> <strong>Seasoning 65g</strong>

<strong>Ingredients</strong>; Paprika, Salt, Black Pepper, Cayenne Pepper, Onion, Oregano, Garlic, Thyme

Perfect blend to recreate those traditional Cajun flavours at home. Originating from French descendants, Southern Louisiana's Cajun kitchen has been popular since the 80's.

Delicious, easy to use, comes in a fully re-sealable packet

<span style=""font-size: 16px;"">For that perfect Cajun Chicken; b</span><span style=""font-size: 16px;"">rush with Olive Oil and sprinkle over generously before cooking. Great for tofu, asparagus, roasted potatoes. </span>

<span style=""font-size: 16px;"">Sprinkle on salads / soups for some extra zing</span>

<strong>Heat</strong> <strong>level</strong> <strong>4</strong>

<strong>Suitable for Vegans</strong>",2024-09-23,product,https://chilisaus.be/product/cajun-spice-seasoning-heat-level-4/,0,,8,8,,instock,4,,10,simple,,,http://chilisaus.be/wp-content/uploads/2024/09/cajun-WCF-New.webp,"cajun WCF New",,,,http://chilisaus.be/wp-content/uploads/2024/09/cajun-WCF-New.webp,,,"MILD, Heat Levels 1 - 4|Salts, Seasonings &amp; Rubs|Wiltshire Chilli Farm (UK)","cajun chicken|cajun spice|coffee|ghost pepper",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,cajun-spice-seasoning-heat-level-4,,,0,34,open,closed,2026-02-19,no,no,,no,,,,,,,no,yes,||,|,,,'-1,'-1,,,no,taxable,standard,,,10.5.2,,,0,0,
5905,"Blazin' Inferno Ghost Pepper Seasoning  (Heat Level 10)",<blockquote>&nbsp;</blockquote>,"<h5><b>Blazin' Inferno Dried Spice Mix</b><strong> 60g</strong></h5>
&nbsp;

<strong>Ingredients</strong>; Cayenne Pepper, Salt, Kashmiri Chilli, Chilli Flake, Paprika, Garlic, Onion, Basil, Brown Sugar, Allspice, Ghost Pepper, Habanero, Coriander, Black Pepper, Chilli Powder, Parsley

Perfect blend of herbs, spices and 6 different peppers - kick start your meals.

Big heat with lots of flavour. Rub into chicken, marinade steak, sprinkle on roast potatoes, spaghetti or pizza

Delicious, easy to use, comes in a fully re-sealable packet

<strong>Heat</strong> <strong>level</strong> <strong>10</strong>

<strong>Suitable for Vegans</strong>",2024-09-23,product,https://chilisaus.be/product/blazin-inferno-ghost-pepper-seasoning-heat-level-10/,0,,10,10,,instock,1,,23,simple,,,http://chilisaus.be/wp-content/uploads/2024/09/Blazing-WCF-new.webp,"Blazing WCF new",,,,http://chilisaus.be/wp-content/uploads/2024/09/Blazing-WCF-new.webp,,,"Salts, Seasonings &amp; Rubs|VERY HOT, Heat Level 10|Wiltshire Chilli Farm (UK)","bbq seasonings|blazing inferno|coffee|ghost pepper",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,blazin-inferno-ghost-pepper-seasoning-heat-level-10,,,0,34,open,closed,2026-02-19,no,no,,no,,,,,,,no,yes,|||,|,,,'-1,'-1,,,no,taxable,standard,,,10.5.2,,,0,0,
5960,"Piri Piri & Co, PORTUGAL - FOGO (Heat Level 12)",,"<strong>""FOGO""  with Carolina Reaper and Trinidad Moruga Scorpion</strong>

<strong>Ingredients</strong>: Carolina Reaper, Pineapple, water, Apple Vinegar (<strong>may contain sulphites</strong>), Licor Brutal, Green Mango,  Moruga Peppers, Muscavado Brown sugar, Salt, Mint, Xanthan gum (natural)

The freshness of the Reapers and Scorpions really shine through - farm grown on the sunny Algarve Coast in Portugal - but WOW - they are HOT Peppers..
<p style=""text-align: center;""><em>Fogo in Portuguese translates as FIRE in English</em></p>
Fresh, Vibrant, Fruity (but not too sweet), hint of mint, splash of licor Brutal* before the superhot heat really kicks in.. It's a journey!

<em>*Licor Brutal is a spicy Portuguese Liqueur - with Habanero Peppers, local Honey and Fig Brandy</em>

Splash into the wok, spaghetti, noodles, a Bloody Mary

100ml

<strong>Suitable for Vegans </strong>

&nbsp;",2024-11-06,product,https://chilisaus.be/product/piri-piri-co-portugal-fogo-heat-level-12/,0,,10.00,10.00,,outofstock,,,5,simple,,outofstock,http://chilisaus.be/wp-content/uploads/2024/11/fogo-100ml.png,"fogo 100ml",,,,http://chilisaus.be/wp-content/uploads/2024/11/fogo-100ml.png,,,"Special Guest Sauces / New Products|SUPERHOT, Heat Levels 11 - 20",,,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,piri-piri-co-portugal-fogo-heat-level-12,,,0,0,open,closed,2024-12-30,no,no,,no,,,,,,,no,no,|,,,,'-1,'-1,,,no,taxable,standard,,,9.5.1,,,0,0,
6101,"El Jefe - Verde - Mexican Salsa - (Heat Level 4)",,"<h6><strong>Mexican Style Fresh Green Salsa</strong></h6>
&nbsp;

<strong>Ingredients; </strong>Tomatillos, Jalapeños, Garlic, Lemon juice, Sunflower oil, Onion powder, Sea Salt

""We call this one our breakfast Salsa because its so light and fresh. Tomatillo gives it a little sour twang, Jalapeno gives it a mild zip. So easy, you could eat it all day long""

""A classic Salsa Verde, perfected by El Jefe""

Perfect for Nachos, Burrito, Eggs, Pizza

<strong>Suitable for Vegans</strong>

<strong>Heat Level 4</strong>",2025-02-10,product,https://chilisaus.be/product/el-jefe-verde-mexican-salsa-heat-level-4/,0,,6.00,8.00,6.00,outofstock,,,9,simple,,outofstock,http://chilisaus.be/wp-content/uploads/2025/02/Hot-Sauce-Verde-EL-JEFE-10cl-Front_RP_2048x.webp,Hot-Sauce-Verde-EL-JEFE-10cl-Front_RP_2048x,,,,http://chilisaus.be/wp-content/uploads/2025/02/Hot-Sauce-Verde-EL-JEFE-10cl-Front_RP_2048x.webp,,,"El Jefe's Primo Salsa (NL)|MILD, Heat Levels 1 - 4|Sale","amsterdam|El Jefe|salsa verde|verde",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,el-jefe-verde-mexican-salsa-heat-level-4,,,0,0,open,closed,2026-02-19,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,10.5.2,,,0,0,
6125,"The Chilli Alchemist (UK) - ""Dark Matter"" Belgian Chili + Mint Chocolate (Heat Level 4-5) 100g",,"<h6>70% Belgian Dark Chili Chocolate, infused with Naga Ghost Pepper, Mint and Candy Pop Rocks</h6>
&nbsp;

<strong>Ingredients; </strong><span class=""a-size-base"">Dark Chocolate (Cocoa mass 70%, sugar, cocoa butter, emulsifier - SOYA lecithin, natural vanilla), Popping Candy (sugar, glucose syrup (MAIZE), lactose (MILK), carbon dioxide) (2%), Naga Chilli Powder (0.1%), Essential oil of Mint</span>

Smooth, rich, top quality Belgian chocolate, spicy Ghost Pepper, fresh mint followed by little explosions of popping candy.

This unique Chili chocolate will tickle your taste buds - perfect after dinner chocolate, grate over ice cream or make your own chili chocolate brownies - mild to medium heat level.

<span class=""a-list-item"">Beautifully presented in Chili Alchemist printed packaging, hand tied with coloured ribbon</span>

All Natural Ingredients, No Artificial Colours. Produced in the UK under the Grim Reaper Brand.

<strong>Suitable for Vegetarian (Contains Gluten, Milk, Soy) </strong>

&nbsp;

&nbsp;",2025-03-06,product,https://chilisaus.be/product/the-chilli-alchemist-dark-matter-belgian-chili-chocolate-heat-level-4-5-100g/,0,,6.00,8.00,6.00,outofstock,,,4,simple,,outofstock|rated-5,http://chilisaus.be/wp-content/uploads/2025/03/Grim_Reaper_Dark_Matter_FWP_dark_bg.webp,Grim_Reaper_Dark_Matter_FWP_dark_bg.,,,,http://chilisaus.be/wp-content/uploads/2025/03/Grim_Reaper_Dark_Matter_FWP_dark_bg.webp,,,"Grim Reaper Foods (UK)|MEDIUM, Heat Levels 5 - 7|MILD, Heat Levels 1 - 4|Sale|Special Guest Sauces / New Products","chili alchemist|chili chokolade|chocolate|uk",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,the-chilli-alchemist-dark-matter-belgian-chili-chocolate-heat-level-4-5-100g,,,0,0,open,closed,2025-11-30,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,10.3.5,,a:1:{i:5;i:1;},1,5.00,
6154,"Hot Headz - Smoked Chilli + Garlic BACK IN APRIL (Heat Level 5) 185ml",,"<strong>Ingredients; </strong>

Tomato Paste, Water, Cider Vinegar, Onions, Sugar, Sesame Seeds, Spices, Chipotle, Habanero, Guajillo Chili, Smoked Garlic, Salt

Handmade in the UK. This is a fantastic product for any lover of strong smokey and garlicky flavours!

Thick and chunky textured, with a deep, rich, full bodied flavour. Garlicky, spicy, sweet, smokey - it really should come with it's own warning  ""<em>Highly Addictive</em>"" At Chilisaus HQ we quickly became hooked on this stuff!

Extremely versatile due to the thicker texture of this one, can be added into cooking sauces, spread on a burger, used as a marinade, in mayo, on eggs, toast, taco's, wings, chili con carne. Compliments any mexican dish thanks to it's use of 3 different Mexican Chili Peppers

<strong>Suitable for Vegans</strong>

185ml Jar",2025-03-27,product,https://chilisaus.be/product/hot-headz-smoked-chilli-garlic/,0,,10.00,10.00,,outofstock,,,34,simple,,outofstock|rated-5,http://chilisaus.be/wp-content/uploads/2025/03/Hot-headz-chip-and-garlic.jpg,"Hot headz chip and garlic",,,,http://chilisaus.be/wp-content/uploads/2025/03/Hot-headz-chip-and-garlic.jpg,,,"Hot Headz (UK)|MEDIUM, Heat Levels 5 - 7","chipotle|Garlic|hot headz uk|Mexican smoked|smoked chilli and garlic",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,hot-headz-smoked-chilli-garlic,,,0,0,open,closed,2026-02-19,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,10.5.2,,a:1:{i:5;i:2;},2,5.00,
6159,"Singularity Sauce Co (UK) - Buffalo Hot Sauce (Heat Level 4) 148ml",,"<strong>Ingredients; </strong>Kombucha Souring, Cayenne Mash (Cayenne Pepper, Salt, Acetic Acid), Plant Based Butter (Shea butter, water, coconut oil, rapeseed oil, salt, carrot juice, emulslifer (lecithine), lemon juice, natural flavour), Soft Brown Sugar, Garlic Powder, Salt, Smoked Paprika, Xanthan Gum

Buffalo up everything you can with this amazing sauce.

Created by the genius brain of Singularity Sauce Co from Aberdeen, Scotland.

Last year we introduced you to their Everyday Hot Sauce - this year we wanted to introduce you to their amazing take on a Buffalo Hot Sauce! 4 Years in the making and we just love it!

<em>"" If you're not planning your meals around your hot sauce collection, you're probably not like us at SSC. We take our sauces out to the world with one simple objective… To make all your food better.. all the time""</em>

Cayenne heat with brown sugary, buttery flavours and textures. A little smokiness and a touch of garlic to round it all out.

This delightful, satisfying sauce also contains no vinegar - replacing it instead with Kombucha. Replicating the vinegar effect by using a process of long tea fermentation. Very clever!

A Buffalo sauce for everyone - medium heat - highly addictive

Great on chicken wings, cauliflower wings, wraps, tosti, amazing on any kind of burger - try it with everything!!

<em>Awarded 1st place in the ""Wing Sauce Division"" at the Old Boney International Hot Sauce Competition in California, 2024</em>

<strong><em>Vegan Friendly &amp; Gluten Free</em></strong>",2025-03-27,product,https://chilisaus.be/product/singularity-sauce-co-buffalo-hot-sauce-148ml-heat-level-4/,0,,8.00,10.00,8.00,instock,5,,3,simple,,,http://chilisaus.be/wp-content/uploads/2025/03/singularity-buff-brighter.jpg|http://chilisaus.be/wp-content/uploads/2025/03/singularity-buffalo.webp,"singularity buff brighter|singularity buffalo",|,|,|,http://chilisaus.be/wp-content/uploads/2025/03/singularity-buff-brighter.jpg,,,"MILD, Heat Levels 1 - 4|Sale|Special Guest Sauces / New Products","buffalo|kombucha|singularity sauce|Vegan|wings",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,singularity-sauce-co-buffalo-hot-sauce-148ml-heat-level-4,,,0,0,open,closed,2026-02-20,no,no,,no,,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,10.5.2,,,0,0,
